area,phrs_nm_kor,singer,genre_cd,phrs_desc_kor,instr_cd,rhythm,phrs_nm_eng,traditional_key,western_key,phrs_desc_eng,beat,wav_file_path,phrase_cd,lyrics,player
조선,문덕곡043,조일하,가사,문덕곡 가야금,PHINST0001,도드리,mundeokgok_dodeuli,NULL,NULL,mundeokgok  by gayageum,NULL,https://apis.gugak.go.kr/phrase/063mundeokgok/S1-063-043.wav,S1-063-043,"궁궐이 엄숙하고 구중에 깊으시니
일일 만기가 복잡하고 많으시도다
임금이 민정 통하기를 바라시어
언로를 크게 열어 사방 만민에게 들으시다
언로 엶을 그대 보지 않는가
우리 임금의 덕이 순임금과 같으시도다
아아 우리 임금의 덕 순임금 같으시도다
창 보공신장（保功臣章）
성인이 천명 받아 나는 용 타시니
많은 선비가 다투어 일어나 구름처럼 따르도다
꾀와 힘을 다하여 공을 이루시니
산하를 두고 맹세하여 시종을 보전하셨도다.
공신 보전함을 그대 보지 않는가 
아아 우리 임금의 덕이 무궁히 끼쳐지시도다
창 정경계장（正經界章）
토지 경계가 무너진 지 오래도록 수정하지 않아 강자는 병합（趙合）하고 약자는 깎아 서로 기세를 올리거늘
우리 임금이 바로잡은지 겨우 1주년에
창고가 가멸하고 백성이 편하도다
경계 바름을 그대 보지 않는가
성하다 즐거움으로 천추를 누리시도다
아아 성하다 즐거움으로 천추를 누리시도다
창 정례악장（定禮樂章）
위정의 요체가 예악에 있으니
가깝게는 규문으로부터 온나라에 달하니라
우리 임금이 제정하시어 법칙을 끼치시니
질서가 바르고 화평하고 기쁘게 하시도다
예악을 정함을 그대 보지 않는가
공 이루어지고 정치가 안정되어 무극에 짝하시도다
아아 공 이루어지고 정치가 안정되어 무극에 짝하시도다 ",NULL
조선,문덕곡044,조일하,가사,문덕곡 가야금,PHINST0001,도드리,mundeokgok_dodeuli,NULL,NULL,mundeokgok  by gayageum,NULL,https://apis.gugak.go.kr/phrase/063mundeokgok/S1-063-044.wav,S1-063-044,"궁궐이 엄숙하고 구중에 깊으시니
일일 만기가 복잡하고 많으시도다
임금이 민정 통하기를 바라시어
언로를 크게 열어 사방 만민에게 들으시다
언로 엶을 그대 보지 않는가
우리 임금의 덕이 순임금과 같으시도다
아아 우리 임금의 덕 순임금 같으시도다
창 보공신장（保功臣章）
성인이 천명 받아 나는 용 타시니
많은 선비가 다투어 일어나 구름처럼 따르도다
꾀와 힘을 다하여 공을 이루시니
산하를 두고 맹세하여 시종을 보전하셨도다.
공신 보전함을 그대 보지 않는가 
아아 우리 임금의 덕이 무궁히 끼쳐지시도다
창 정경계장（正經界章）
토지 경계가 무너진 지 오래도록 수정하지 않아 강자는 병합（趙合）하고 약자는 깎아 서로 기세를 올리거늘
우리 임금이 바로잡은지 겨우 1주년에
창고가 가멸하고 백성이 편하도다
경계 바름을 그대 보지 않는가
성하다 즐거움으로 천추를 누리시도다
아아 성하다 즐거움으로 천추를 누리시도다
창 정례악장（定禮樂章）
위정의 요체가 예악에 있으니
가깝게는 규문으로부터 온나라에 달하니라
우리 임금이 제정하시어 법칙을 끼치시니
질서가 바르고 화평하고 기쁘게 하시도다
예악을 정함을 그대 보지 않는가
공 이루어지고 정치가 안정되어 무극에 짝하시도다
아아 공 이루어지고 정치가 안정되어 무극에 짝하시도다 ",NULL
조선,문덕곡045,조일하,가사,문덕곡 가야금,PHINST0001,도드리,mundeokgok_dodeuli,NULL,NULL,mundeokgok  by gayageum,NULL,https://apis.gugak.go.kr/phrase/063mundeokgok/S1-063-045.wav,S1-063-045,"궁궐이 엄숙하고 구중에 깊으시니
일일 만기가 복잡하고 많으시도다
임금이 민정 통하기를 바라시어
언로를 크게 열어 사방 만민에게 들으시다
언로 엶을 그대 보지 않는가
우리 임금의 덕이 순임금과 같으시도다
아아 우리 임금의 덕 순임금 같으시도다
창 보공신장（保功臣章）
성인이 천명 받아 나는 용 타시니
많은 선비가 다투어 일어나 구름처럼 따르도다
꾀와 힘을 다하여 공을 이루시니
산하를 두고 맹세하여 시종을 보전하셨도다.
공신 보전함을 그대 보지 않는가 
아아 우리 임금의 덕이 무궁히 끼쳐지시도다
창 정경계장（正經界章）
토지 경계가 무너진 지 오래도록 수정하지 않아 강자는 병합（趙合）하고 약자는 깎아 서로 기세를 올리거늘
우리 임금이 바로잡은지 겨우 1주년에
창고가 가멸하고 백성이 편하도다
경계 바름을 그대 보지 않는가
성하다 즐거움으로 천추를 누리시도다
아아 성하다 즐거움으로 천추를 누리시도다
창 정례악장（定禮樂章）
위정의 요체가 예악에 있으니
가깝게는 규문으로부터 온나라에 달하니라
우리 임금이 제정하시어 법칙을 끼치시니
질서가 바르고 화평하고 기쁘게 하시도다
예악을 정함을 그대 보지 않는가
공 이루어지고 정치가 안정되어 무극에 짝하시도다
아아 공 이루어지고 정치가 안정되어 무극에 짝하시도다 ",NULL
조선,문덕곡046,조일하,가사,문덕곡 가야금,PHINST0001,도드리,mundeokgok_dodeuli,NULL,NULL,mundeokgok  by gayageum,NULL,https://apis.gugak.go.kr/phrase/063mundeokgok/S1-063-046.wav,S1-063-046,"궁궐이 엄숙하고 구중에 깊으시니
일일 만기가 복잡하고 많으시도다
임금이 민정 통하기를 바라시어
언로를 크게 열어 사방 만민에게 들으시다
언로 엶을 그대 보지 않는가
우리 임금의 덕이 순임금과 같으시도다
아아 우리 임금의 덕 순임금 같으시도다
창 보공신장（保功臣章）
성인이 천명 받아 나는 용 타시니
많은 선비가 다투어 일어나 구름처럼 따르도다
꾀와 힘을 다하여 공을 이루시니
산하를 두고 맹세하여 시종을 보전하셨도다.
공신 보전함을 그대 보지 않는가 
아아 우리 임금의 덕이 무궁히 끼쳐지시도다
창 정경계장（正經界章）
토지 경계가 무너진 지 오래도록 수정하지 않아 강자는 병합（趙合）하고 약자는 깎아 서로 기세를 올리거늘
우리 임금이 바로잡은지 겨우 1주년에
창고가 가멸하고 백성이 편하도다
경계 바름을 그대 보지 않는가
성하다 즐거움으로 천추를 누리시도다
아아 성하다 즐거움으로 천추를 누리시도다
창 정례악장（定禮樂章）
위정의 요체가 예악에 있으니
가깝게는 규문으로부터 온나라에 달하니라
우리 임금이 제정하시어 법칙을 끼치시니
질서가 바르고 화평하고 기쁘게 하시도다
예악을 정함을 그대 보지 않는가
공 이루어지고 정치가 안정되어 무극에 짝하시도다
아아 공 이루어지고 정치가 안정되어 무극에 짝하시도다 ",NULL
조선,문덕곡047,조일하,가사,문덕곡 가야금,PHINST0001,도드리,mundeokgok_dodeuli,NULL,NULL,mundeokgok  by gayageum,NULL,https://apis.gugak.go.kr/phrase/063mundeokgok/S1-063-047.wav,S1-063-047,"궁궐이 엄숙하고 구중에 깊으시니
일일 만기가 복잡하고 많으시도다
임금이 민정 통하기를 바라시어
언로를 크게 열어 사방 만민에게 들으시다
언로 엶을 그대 보지 않는가
우리 임금의 덕이 순임금과 같으시도다
아아 우리 임금의 덕 순임금 같으시도다
창 보공신장（保功臣章）
성인이 천명 받아 나는 용 타시니
많은 선비가 다투어 일어나 구름처럼 따르도다
꾀와 힘을 다하여 공을 이루시니
산하를 두고 맹세하여 시종을 보전하셨도다.
공신 보전함을 그대 보지 않는가 
아아 우리 임금의 덕이 무궁히 끼쳐지시도다
창 정경계장（正經界章）
토지 경계가 무너진 지 오래도록 수정하지 않아 강자는 병합（趙合）하고 약자는 깎아 서로 기세를 올리거늘
우리 임금이 바로잡은지 겨우 1주년에
창고가 가멸하고 백성이 편하도다
경계 바름을 그대 보지 않는가
성하다 즐거움으로 천추를 누리시도다
아아 성하다 즐거움으로 천추를 누리시도다
창 정례악장（定禮樂章）
위정의 요체가 예악에 있으니
가깝게는 규문으로부터 온나라에 달하니라
우리 임금이 제정하시어 법칙을 끼치시니
질서가 바르고 화평하고 기쁘게 하시도다
예악을 정함을 그대 보지 않는가
공 이루어지고 정치가 안정되어 무극에 짝하시도다
아아 공 이루어지고 정치가 안정되어 무극에 짝하시도다 ",NULL
조선,문덕곡048,조일하,가사,문덕곡 가야금,PHINST0001,도드리,mundeokgok_dodeuli,NULL,NULL,mundeokgok  by gayageum,NULL,https://apis.gugak.go.kr/phrase/063mundeokgok/S1-063-048.wav,S1-063-048,"궁궐이 엄숙하고 구중에 깊으시니
일일 만기가 복잡하고 많으시도다
임금이 민정 통하기를 바라시어
언로를 크게 열어 사방 만민에게 들으시다
언로 엶을 그대 보지 않는가
우리 임금의 덕이 순임금과 같으시도다
아아 우리 임금의 덕 순임금 같으시도다
창 보공신장（保功臣章）
성인이 천명 받아 나는 용 타시니
많은 선비가 다투어 일어나 구름처럼 따르도다
꾀와 힘을 다하여 공을 이루시니
산하를 두고 맹세하여 시종을 보전하셨도다.
공신 보전함을 그대 보지 않는가 
아아 우리 임금의 덕이 무궁히 끼쳐지시도다
창 정경계장（正經界章）
토지 경계가 무너진 지 오래도록 수정하지 않아 강자는 병합（趙合）하고 약자는 깎아 서로 기세를 올리거늘
우리 임금이 바로잡은지 겨우 1주년에
창고가 가멸하고 백성이 편하도다
경계 바름을 그대 보지 않는가
성하다 즐거움으로 천추를 누리시도다
아아 성하다 즐거움으로 천추를 누리시도다
창 정례악장（定禮樂章）
위정의 요체가 예악에 있으니
가깝게는 규문으로부터 온나라에 달하니라
우리 임금이 제정하시어 법칙을 끼치시니
질서가 바르고 화평하고 기쁘게 하시도다
예악을 정함을 그대 보지 않는가
공 이루어지고 정치가 안정되어 무극에 짝하시도다
아아 공 이루어지고 정치가 안정되어 무극에 짝하시도다 ",NULL
조선,문덕곡049,조일하,가사,문덕곡 가야금,PHINST0001,도드리,mundeokgok_dodeuli,NULL,NULL,mundeokgok  by gayageum,NULL,https://apis.gugak.go.kr/phrase/063mundeokgok/S1-063-049.wav,S1-063-049,"궁궐이 엄숙하고 구중에 깊으시니
일일 만기가 복잡하고 많으시도다
임금이 민정 통하기를 바라시어
언로를 크게 열어 사방 만민에게 들으시다
언로 엶을 그대 보지 않는가
우리 임금의 덕이 순임금과 같으시도다
아아 우리 임금의 덕 순임금 같으시도다
창 보공신장（保功臣章）
성인이 천명 받아 나는 용 타시니
많은 선비가 다투어 일어나 구름처럼 따르도다
꾀와 힘을 다하여 공을 이루시니
산하를 두고 맹세하여 시종을 보전하셨도다.
공신 보전함을 그대 보지 않는가 
아아 우리 임금의 덕이 무궁히 끼쳐지시도다
창 정경계장（正經界章）
토지 경계가 무너진 지 오래도록 수정하지 않아 강자는 병합（趙合）하고 약자는 깎아 서로 기세를 올리거늘
우리 임금이 바로잡은지 겨우 1주년에
창고가 가멸하고 백성이 편하도다
경계 바름을 그대 보지 않는가
성하다 즐거움으로 천추를 누리시도다
아아 성하다 즐거움으로 천추를 누리시도다
창 정례악장（定禮樂章）
위정의 요체가 예악에 있으니
가깝게는 규문으로부터 온나라에 달하니라
우리 임금이 제정하시어 법칙을 끼치시니
질서가 바르고 화평하고 기쁘게 하시도다
예악을 정함을 그대 보지 않는가
공 이루어지고 정치가 안정되어 무극에 짝하시도다
아아 공 이루어지고 정치가 안정되어 무극에 짝하시도다 ",NULL
조선,문덕곡050,조일하,가사,문덕곡 가야금,PHINST0001,도드리,mundeokgok_dodeuli,NULL,NULL,mundeokgok  by gayageum,NULL,https://apis.gugak.go.kr/phrase/063mundeokgok/S1-063-050.wav,S1-063-050,"궁궐이 엄숙하고 구중에 깊으시니
일일 만기가 복잡하고 많으시도다
임금이 민정 통하기를 바라시어
언로를 크게 열어 사방 만민에게 들으시다
언로 엶을 그대 보지 않는가
우리 임금의 덕이 순임금과 같으시도다
아아 우리 임금의 덕 순임금 같으시도다
창 보공신장（保功臣章）
성인이 천명 받아 나는 용 타시니
많은 선비가 다투어 일어나 구름처럼 따르도다
꾀와 힘을 다하여 공을 이루시니
산하를 두고 맹세하여 시종을 보전하셨도다.
공신 보전함을 그대 보지 않는가 
아아 우리 임금의 덕이 무궁히 끼쳐지시도다
창 정경계장（正經界章）
토지 경계가 무너진 지 오래도록 수정하지 않아 강자는 병합（趙合）하고 약자는 깎아 서로 기세를 올리거늘
우리 임금이 바로잡은지 겨우 1주년에
창고가 가멸하고 백성이 편하도다
경계 바름을 그대 보지 않는가
성하다 즐거움으로 천추를 누리시도다
아아 성하다 즐거움으로 천추를 누리시도다
창 정례악장（定禮樂章）
위정의 요체가 예악에 있으니
가깝게는 규문으로부터 온나라에 달하니라
우리 임금이 제정하시어 법칙을 끼치시니
질서가 바르고 화평하고 기쁘게 하시도다
예악을 정함을 그대 보지 않는가
공 이루어지고 정치가 안정되어 무극에 짝하시도다
아아 공 이루어지고 정치가 안정되어 무극에 짝하시도다 ",NULL
조선,문덕곡051,조일하,가사,문덕곡 가야금,PHINST0001,도드리,mundeokgok_dodeuli,NULL,NULL,mundeokgok  by gayageum,NULL,https://apis.gugak.go.kr/phrase/063mundeokgok/S1-063-051.wav,S1-063-051,"궁궐이 엄숙하고 구중에 깊으시니
일일 만기가 복잡하고 많으시도다
임금이 민정 통하기를 바라시어
언로를 크게 열어 사방 만민에게 들으시다
언로 엶을 그대 보지 않는가
우리 임금의 덕이 순임금과 같으시도다
아아 우리 임금의 덕 순임금 같으시도다
창 보공신장（保功臣章）
성인이 천명 받아 나는 용 타시니
많은 선비가 다투어 일어나 구름처럼 따르도다
꾀와 힘을 다하여 공을 이루시니
산하를 두고 맹세하여 시종을 보전하셨도다.
공신 보전함을 그대 보지 않는가 
아아 우리 임금의 덕이 무궁히 끼쳐지시도다
창 정경계장（正經界章）
토지 경계가 무너진 지 오래도록 수정하지 않아 강자는 병합（趙合）하고 약자는 깎아 서로 기세를 올리거늘
우리 임금이 바로잡은지 겨우 1주년에
창고가 가멸하고 백성이 편하도다
경계 바름을 그대 보지 않는가
성하다 즐거움으로 천추를 누리시도다
아아 성하다 즐거움으로 천추를 누리시도다
창 정례악장（定禮樂章）
위정의 요체가 예악에 있으니
가깝게는 규문으로부터 온나라에 달하니라
우리 임금이 제정하시어 법칙을 끼치시니
질서가 바르고 화평하고 기쁘게 하시도다
예악을 정함을 그대 보지 않는가
공 이루어지고 정치가 안정되어 무극에 짝하시도다
아아 공 이루어지고 정치가 안정되어 무극에 짝하시도다 ",NULL
조선,문덕곡052,조일하,가사,문덕곡 가야금,PHINST0001,도드리,mundeokgok_dodeuli,NULL,NULL,mundeokgok  by gayageum,NULL,https://apis.gugak.go.kr/phrase/063mundeokgok/S1-063-052.wav,S1-063-052,"궁궐이 엄숙하고 구중에 깊으시니
일일 만기가 복잡하고 많으시도다
임금이 민정 통하기를 바라시어
언로를 크게 열어 사방 만민에게 들으시다
언로 엶을 그대 보지 않는가
우리 임금의 덕이 순임금과 같으시도다
아아 우리 임금의 덕 순임금 같으시도다
창 보공신장（保功臣章）
성인이 천명 받아 나는 용 타시니
많은 선비가 다투어 일어나 구름처럼 따르도다
꾀와 힘을 다하여 공을 이루시니
산하를 두고 맹세하여 시종을 보전하셨도다.
공신 보전함을 그대 보지 않는가 
아아 우리 임금의 덕이 무궁히 끼쳐지시도다
창 정경계장（正經界章）
토지 경계가 무너진 지 오래도록 수정하지 않아 강자는 병합（趙合）하고 약자는 깎아 서로 기세를 올리거늘
우리 임금이 바로잡은지 겨우 1주년에
창고가 가멸하고 백성이 편하도다
경계 바름을 그대 보지 않는가
성하다 즐거움으로 천추를 누리시도다
아아 성하다 즐거움으로 천추를 누리시도다
창 정례악장（定禮樂章）
위정의 요체가 예악에 있으니
가깝게는 규문으로부터 온나라에 달하니라
우리 임금이 제정하시어 법칙을 끼치시니
질서가 바르고 화평하고 기쁘게 하시도다
예악을 정함을 그대 보지 않는가
공 이루어지고 정치가 안정되어 무극에 짝하시도다
아아 공 이루어지고 정치가 안정되어 무극에 짝하시도다 ",NULL
조선,문덕곡053,조일하,가사,문덕곡 가야금,PHINST0001,도드리,mundeokgok_dodeuli,NULL,NULL,mundeokgok  by gayageum,NULL,https://apis.gugak.go.kr/phrase/063mundeokgok/S1-063-053.wav,S1-063-053,"궁궐이 엄숙하고 구중에 깊으시니
일일 만기가 복잡하고 많으시도다
임금이 민정 통하기를 바라시어
언로를 크게 열어 사방 만민에게 들으시다
언로 엶을 그대 보지 않는가
우리 임금의 덕이 순임금과 같으시도다
아아 우리 임금의 덕 순임금 같으시도다
창 보공신장（保功臣章）
성인이 천명 받아 나는 용 타시니
많은 선비가 다투어 일어나 구름처럼 따르도다
꾀와 힘을 다하여 공을 이루시니
산하를 두고 맹세하여 시종을 보전하셨도다.
공신 보전함을 그대 보지 않는가 
아아 우리 임금의 덕이 무궁히 끼쳐지시도다
창 정경계장（正經界章）
토지 경계가 무너진 지 오래도록 수정하지 않아 강자는 병합（趙合）하고 약자는 깎아 서로 기세를 올리거늘
우리 임금이 바로잡은지 겨우 1주년에
창고가 가멸하고 백성이 편하도다
경계 바름을 그대 보지 않는가
성하다 즐거움으로 천추를 누리시도다
아아 성하다 즐거움으로 천추를 누리시도다
창 정례악장（定禮樂章）
위정의 요체가 예악에 있으니
가깝게는 규문으로부터 온나라에 달하니라
우리 임금이 제정하시어 법칙을 끼치시니
질서가 바르고 화평하고 기쁘게 하시도다
예악을 정함을 그대 보지 않는가
공 이루어지고 정치가 안정되어 무극에 짝하시도다
아아 공 이루어지고 정치가 안정되어 무극에 짝하시도다 ",NULL
조선,문덕곡054,조일하,가사,문덕곡 가야금,PHINST0001,도드리,mundeokgok_dodeuli,NULL,NULL,mundeokgok  by gayageum,NULL,https://apis.gugak.go.kr/phrase/063mundeokgok/S1-063-054.wav,S1-063-054,"궁궐이 엄숙하고 구중에 깊으시니
일일 만기가 복잡하고 많으시도다
임금이 민정 통하기를 바라시어
언로를 크게 열어 사방 만민에게 들으시다
언로 엶을 그대 보지 않는가
우리 임금의 덕이 순임금과 같으시도다
아아 우리 임금의 덕 순임금 같으시도다
창 보공신장（保功臣章）
성인이 천명 받아 나는 용 타시니
많은 선비가 다투어 일어나 구름처럼 따르도다
꾀와 힘을 다하여 공을 이루시니
산하를 두고 맹세하여 시종을 보전하셨도다.
공신 보전함을 그대 보지 않는가 
아아 우리 임금의 덕이 무궁히 끼쳐지시도다
창 정경계장（正經界章）
토지 경계가 무너진 지 오래도록 수정하지 않아 강자는 병합（趙合）하고 약자는 깎아 서로 기세를 올리거늘
우리 임금이 바로잡은지 겨우 1주년에
창고가 가멸하고 백성이 편하도다
경계 바름을 그대 보지 않는가
성하다 즐거움으로 천추를 누리시도다
아아 성하다 즐거움으로 천추를 누리시도다
창 정례악장（定禮樂章）
위정의 요체가 예악에 있으니
가깝게는 규문으로부터 온나라에 달하니라
우리 임금이 제정하시어 법칙을 끼치시니
질서가 바르고 화평하고 기쁘게 하시도다
예악을 정함을 그대 보지 않는가
공 이루어지고 정치가 안정되어 무극에 짝하시도다
아아 공 이루어지고 정치가 안정되어 무극에 짝하시도다 ",NULL
조선,문덕곡055,조일하,가사,문덕곡 가야금,PHINST0001,도드리,mundeokgok_dodeuli,NULL,NULL,mundeokgok  by gayageum,NULL,https://apis.gugak.go.kr/phrase/063mundeokgok/S1-063-055.wav,S1-063-055,"궁궐이 엄숙하고 구중에 깊으시니
일일 만기가 복잡하고 많으시도다
임금이 민정 통하기를 바라시어
언로를 크게 열어 사방 만민에게 들으시다
언로 엶을 그대 보지 않는가
우리 임금의 덕이 순임금과 같으시도다
아아 우리 임금의 덕 순임금 같으시도다
창 보공신장（保功臣章）
성인이 천명 받아 나는 용 타시니
많은 선비가 다투어 일어나 구름처럼 따르도다
꾀와 힘을 다하여 공을 이루시니
산하를 두고 맹세하여 시종을 보전하셨도다.
공신 보전함을 그대 보지 않는가 
아아 우리 임금의 덕이 무궁히 끼쳐지시도다
창 정경계장（正經界章）
토지 경계가 무너진 지 오래도록 수정하지 않아 강자는 병합（趙合）하고 약자는 깎아 서로 기세를 올리거늘
우리 임금이 바로잡은지 겨우 1주년에
창고가 가멸하고 백성이 편하도다
경계 바름을 그대 보지 않는가
성하다 즐거움으로 천추를 누리시도다
아아 성하다 즐거움으로 천추를 누리시도다
창 정례악장（定禮樂章）
위정의 요체가 예악에 있으니
가깝게는 규문으로부터 온나라에 달하니라
우리 임금이 제정하시어 법칙을 끼치시니
질서가 바르고 화평하고 기쁘게 하시도다
예악을 정함을 그대 보지 않는가
공 이루어지고 정치가 안정되어 무극에 짝하시도다
아아 공 이루어지고 정치가 안정되어 무극에 짝하시도다 ",NULL
조선,문덕곡056,조일하,가사,문덕곡 가야금,PHINST0001,도드리,mundeokgok_dodeuli,NULL,NULL,mundeokgok  by gayageum,NULL,https://apis.gugak.go.kr/phrase/063mundeokgok/S1-063-056.wav,S1-063-056,"궁궐이 엄숙하고 구중에 깊으시니
일일 만기가 복잡하고 많으시도다
임금이 민정 통하기를 바라시어
언로를 크게 열어 사방 만민에게 들으시다
언로 엶을 그대 보지 않는가
우리 임금의 덕이 순임금과 같으시도다
아아 우리 임금의 덕 순임금 같으시도다
창 보공신장（保功臣章）
성인이 천명 받아 나는 용 타시니
많은 선비가 다투어 일어나 구름처럼 따르도다
꾀와 힘을 다하여 공을 이루시니
산하를 두고 맹세하여 시종을 보전하셨도다.
공신 보전함을 그대 보지 않는가 
아아 우리 임금의 덕이 무궁히 끼쳐지시도다
창 정경계장（正經界章）
토지 경계가 무너진 지 오래도록 수정하지 않아 강자는 병합（趙合）하고 약자는 깎아 서로 기세를 올리거늘
우리 임금이 바로잡은지 겨우 1주년에
창고가 가멸하고 백성이 편하도다
경계 바름을 그대 보지 않는가
성하다 즐거움으로 천추를 누리시도다
아아 성하다 즐거움으로 천추를 누리시도다
창 정례악장（定禮樂章）
위정의 요체가 예악에 있으니
가깝게는 규문으로부터 온나라에 달하니라
우리 임금이 제정하시어 법칙을 끼치시니
질서가 바르고 화평하고 기쁘게 하시도다
예악을 정함을 그대 보지 않는가
공 이루어지고 정치가 안정되어 무극에 짝하시도다
아아 공 이루어지고 정치가 안정되어 무극에 짝하시도다 ",NULL
조선,문덕곡057,조일하,가사,문덕곡 가야금,PHINST0001,도드리,mundeokgok_dodeuli,NULL,NULL,mundeokgok  by gayageum,NULL,https://apis.gugak.go.kr/phrase/063mundeokgok/S1-063-057.wav,S1-063-057,"궁궐이 엄숙하고 구중에 깊으시니
일일 만기가 복잡하고 많으시도다
임금이 민정 통하기를 바라시어
언로를 크게 열어 사방 만민에게 들으시다
언로 엶을 그대 보지 않는가
우리 임금의 덕이 순임금과 같으시도다
아아 우리 임금의 덕 순임금 같으시도다
창 보공신장（保功臣章）
성인이 천명 받아 나는 용 타시니
많은 선비가 다투어 일어나 구름처럼 따르도다
꾀와 힘을 다하여 공을 이루시니
산하를 두고 맹세하여 시종을 보전하셨도다.
공신 보전함을 그대 보지 않는가 
아아 우리 임금의 덕이 무궁히 끼쳐지시도다
창 정경계장（正經界章）
토지 경계가 무너진 지 오래도록 수정하지 않아 강자는 병합（趙合）하고 약자는 깎아 서로 기세를 올리거늘
우리 임금이 바로잡은지 겨우 1주년에
창고가 가멸하고 백성이 편하도다
경계 바름을 그대 보지 않는가
성하다 즐거움으로 천추를 누리시도다
아아 성하다 즐거움으로 천추를 누리시도다
창 정례악장（定禮樂章）
위정의 요체가 예악에 있으니
가깝게는 규문으로부터 온나라에 달하니라
우리 임금이 제정하시어 법칙을 끼치시니
질서가 바르고 화평하고 기쁘게 하시도다
예악을 정함을 그대 보지 않는가
공 이루어지고 정치가 안정되어 무극에 짝하시도다
아아 공 이루어지고 정치가 안정되어 무극에 짝하시도다 ",NULL
조선,문덕곡058,조일하,가사,문덕곡 가야금,PHINST0001,도드리,mundeokgok_dodeuli,NULL,NULL,mundeokgok  by gayageum,NULL,https://apis.gugak.go.kr/phrase/063mundeokgok/S1-063-058.wav,S1-063-058,"궁궐이 엄숙하고 구중에 깊으시니
일일 만기가 복잡하고 많으시도다
임금이 민정 통하기를 바라시어
언로를 크게 열어 사방 만민에게 들으시다
언로 엶을 그대 보지 않는가
우리 임금의 덕이 순임금과 같으시도다
아아 우리 임금의 덕 순임금 같으시도다
창 보공신장（保功臣章）
성인이 천명 받아 나는 용 타시니
많은 선비가 다투어 일어나 구름처럼 따르도다
꾀와 힘을 다하여 공을 이루시니
산하를 두고 맹세하여 시종을 보전하셨도다.
공신 보전함을 그대 보지 않는가 
아아 우리 임금의 덕이 무궁히 끼쳐지시도다
창 정경계장（正經界章）
토지 경계가 무너진 지 오래도록 수정하지 않아 강자는 병합（趙合）하고 약자는 깎아 서로 기세를 올리거늘
우리 임금이 바로잡은지 겨우 1주년에
창고가 가멸하고 백성이 편하도다
경계 바름을 그대 보지 않는가
성하다 즐거움으로 천추를 누리시도다
아아 성하다 즐거움으로 천추를 누리시도다
창 정례악장（定禮樂章）
위정의 요체가 예악에 있으니
가깝게는 규문으로부터 온나라에 달하니라
우리 임금이 제정하시어 법칙을 끼치시니
질서가 바르고 화평하고 기쁘게 하시도다
예악을 정함을 그대 보지 않는가
공 이루어지고 정치가 안정되어 무극에 짝하시도다
아아 공 이루어지고 정치가 안정되어 무극에 짝하시도다 ",NULL
조선,문덕곡059,조일하,가사,문덕곡 가야금,PHINST0001,도드리,mundeokgok_dodeuli,NULL,NULL,mundeokgok  by gayageum,NULL,https://apis.gugak.go.kr/phrase/063mundeokgok/S1-063-059.wav,S1-063-059,"궁궐이 엄숙하고 구중에 깊으시니
일일 만기가 복잡하고 많으시도다
임금이 민정 통하기를 바라시어
언로를 크게 열어 사방 만민에게 들으시다
언로 엶을 그대 보지 않는가
우리 임금의 덕이 순임금과 같으시도다
아아 우리 임금의 덕 순임금 같으시도다
창 보공신장（保功臣章）
성인이 천명 받아 나는 용 타시니
많은 선비가 다투어 일어나 구름처럼 따르도다
꾀와 힘을 다하여 공을 이루시니
산하를 두고 맹세하여 시종을 보전하셨도다.
공신 보전함을 그대 보지 않는가 
아아 우리 임금의 덕이 무궁히 끼쳐지시도다
창 정경계장（正經界章）
토지 경계가 무너진 지 오래도록 수정하지 않아 강자는 병합（趙合）하고 약자는 깎아 서로 기세를 올리거늘
우리 임금이 바로잡은지 겨우 1주년에
창고가 가멸하고 백성이 편하도다
경계 바름을 그대 보지 않는가
성하다 즐거움으로 천추를 누리시도다
아아 성하다 즐거움으로 천추를 누리시도다
창 정례악장（定禮樂章）
위정의 요체가 예악에 있으니
가깝게는 규문으로부터 온나라에 달하니라
우리 임금이 제정하시어 법칙을 끼치시니
질서가 바르고 화평하고 기쁘게 하시도다
예악을 정함을 그대 보지 않는가
공 이루어지고 정치가 안정되어 무극에 짝하시도다
아아 공 이루어지고 정치가 안정되어 무극에 짝하시도다 ",NULL
